greeninnovation,integrity,quality,respect,teamwork,document_length,Doc_ID
36,49,14,30,26,2251,28059-21/12/2012
62,55,38,34,24,2265,28059-15/3/2013
29,23,3,14,2,1107,28059-18/3/2013
46,53,12,17,11,2368,28059-17/6/2013
46,22,22,8,12,1764,28059-12/9/2013
47,45,24,18,2,2337,28059-12/12/2013
94,92,37,32,45,4424,28059-14/3/2014
54,36,12,2,6,2166,28059-12/6/2014
35,27,8,10,8,1986,28059-12/9/2014
9,15,3,0,7,702,28059-12/3/2015
62,55,46,45,13,2317,28059-14/3/2015
58,42,18,13,12,2371,28059-11/6/2015
59,35,20,14,4,2381,28059-10/9/2015
55,28,24,10,9,2394,28059-10/12/2015
65,135,31,31,12,4551,28059-11/3/2016
28,26,12,5,9,1723,28059-24/6/2016
37,34,13,12,11,2038,28059-9/9/2016
48,22,12,3,6,1653,28059-16/12/2016
117,81,42,23,16,3951,28059-17/3/2017
54,54,12,7,21,2302,28059-9/6/2017
43,41,16,20,15,2258,28059-7/9/2017
62,47,25,17,5,2305,28059-15/12/2017
56,61,38,31,17,2302,28059-15/3/2018
44,43,10,23,10,2302,28059-16/3/2018
32,53,16,7,11,2131,28059-16/6/2018
48,35,11,3,11,2303,28059-19/9/2018
39,33,19,10,15,2044,28059-24/1/2019
76,29,21,4,11,2159,28059-20/3/2019
59,22,13,4,3,2325,28059-12/6/2019
28,20,11,1,1,1688,28059-21/6/2019
32,12,8,0,1,1469,28059-18/9/2019
12,8,2,4,2,622,28059-7/1/2020
49,83,39,24,9,4067,28059-2/4/2020
36,30,11,14,4,2357,28059-7/4/2020
59,46,60,23,15,2393,28059-21/7/2020
41,35,27,22,5,1911,28059-29/9/2020
496,117,114,42,37,11929,28118-20/6/2008
72,7,11,5,9,2167,28118-22/8/2008
83,13,9,4,4,2218,28118-11/11/2008
77,12,24,2,3,2259,28118-17/2/2009
99,7,32,2,5,2235,28118-13/5/2009
77,15,12,4,2,2266,28118-13/8/2009
78,19,20,5,1,1653,28118-7/12/2009
76,11,13,2,1,1525,28118-16/2/2010
104,30,24,4,4,2054,28118-25/5/2010
61,14,15,2,1,1528,28118-10/8/2010
81,17,11,5,6,2264,28118-9/11/2010
62,12,7,5,4,1921,28118-15/2/2011
44,20,10,6,3,2105,28118-10/5/2011
47,17,11,6,3,1973,28118-9/8/2011
110,37,31,12,7,2085,28118-8/11/2011
96,24,14,4,5,2278,28118-7/3/2012
58,10,7,3,4,2192,28118-8/5/2012
87,7,12,3,7,2287,28118-9/8/2012
90,9,22,3,1,2287,28118-7/11/2012
175,22,34,23,12,2270,28118-12/2/2013
151,20,20,12,18,2275,28118-9/5/2013
117,20,13,3,9,2259,28118-6/8/2013
113,37,13,8,1,2270,28118-10/11/2013
131,31,31,20,14,2259,28118-12/2/2014
130,29,24,7,11,2210,28118-15/5/2014
157,28,34,15,30,2214,28118-14/8/2014
127,13,28,11,24,2268,28118-12/11/2014
133,11,20,6,15,2296,28118-18/2/2015
224,58,48,28,20,2364,28118-10/3/2015
179,11,32,7,7,2328,28118-6/5/2015
153,12,16,8,12,2322,28118-15/9/2015
189,18,43,18,8,2331,28118-13/11/2015
210,17,62,23,7,2355,28118-18/2/2016
123,23,19,1,8,2242,28118-11/5/2016
210,28,43,24,17,2257,28118-10/8/2016
100,23,15,8,9,2256,28118-5/11/2016
164,25,39,11,14,2345,28118-15/2/2017
137,9,38,19,11,2330,28118-15/5/2017
128,21,36,10,14,2233,28118-11/8/2017
98,18,38,11,14,1640,28118-10/11/2017
157,10,44,7,12,2275,28118-14/2/2018
137,8,30,9,12,2225,28118-12/6/2018
132,6,18,5,10,2230,28118-22/8/2018
124,6,27,11,16,2233,28118-27/11/2018
129,8,37,7,14,1563,28118-14/2/2019
103,29,29,3,12,1712,28118-25/6/2019
125,13,27,6,6,1791,28118-8/10/2019
117,22,22,3,8,1849,28118-22/11/2019
108,22,39,13,18,2280,28118-6/3/2020
55,23,17,8,15,1378,28118-6/7/2020
121,19,37,14,7,1994,28118-12/8/2020
48,14,15,8,4,956,28118-11/11/2020
138,34,77,8,34,3930,28145-20/6/2008
68,26,45,14,17,2323,28145-29/8/2008
63,21,28,6,5,1956,28145-5/12/2008
44,21,25,5,5,1717,28145-6/3/2009
27,4,15,8,4,764,28145-4/6/2009
73,29,31,4,7,2305,28192-1/2/2017
70,37,33,17,6,2334,28192-26/4/2017
170,35,50,21,21,2282,28192-10/8/2017
82,24,26,5,26,2283,28192-18/9/2017
75,25,24,15,8,2274,28192-23/10/2017
71,17,50,23,9,2331,28192-5/2/2018
73,22,34,15,5,2199,28192-2/5/2018
2,22,4,1,3,392,28192-18/5/2018
57,17,33,12,12,1454,28192-2/8/2018
52,35,39,12,14,1961,28192-5/11/2018
71,23,18,11,5,2289,28192-16/2/2019
71,19,26,9,7,2243,28192-3/5/2019
31,86,32,32,17,2120,28192-21/5/2019
71,23,23,11,5,2247,28192-8/8/2019
23,53,14,20,7,1483,28192-2/10/2019
62,21,14,3,5,1945,28192-21/11/2019
48,26,9,3,4,2242,28192-30/1/2020
41,42,29,11,1,1305,28192-18/2/2020
111,28,71,8,7,2273,28192-1/3/2020
172,82,80,18,16,3474,28192-3/3/2020
32,31,19,4,4,1579,28192-9/6/2020
58,27,13,2,4,2056,28192-16/6/2020
1,9,2,3,4,468,28192-29/6/2020
43,43,18,2,2,2299,28192-20/10/2020
68,33,32,8,7,2120,28192-9/11/2020
33,22,17,2,5,1347,28262-30/9/2009
36,13,19,2,4,1195,28262-20/1/2010
22,4,8,0,0,617,28262-27/3/2010
11,1,0,0,0,320,28262-2/6/2010
13,2,1,3,5,420,28262-28/9/2010
44,15,13,15,5,1260,28262-29/11/2010
58,24,26,15,9,1364,28262-30/3/2011
52,22,28,13,14,1371,28262-25/5/2011
39,21,20,13,12,1064,28262-28/9/2011
27,12,15,3,5,812,28262-29/11/2011
41,21,8,16,7,1575,28262-2/4/2012
92,28,50,27,14,2098,28262-30/5/2012
20,6,11,14,3,495,28262-20/9/2012
9,1,5,3,0,255,28262-21/11/2012
70,64,30,17,8,2243,28262-30/3/2013
100,48,51,36,15,2369,28262-28/5/2013
71,62,32,24,13,2133,28262-1/10/2013
39,14,15,4,3,816,28262-27/11/2013
60,23,18,25,22,1475,28262-31/3/2014
34,3,9,8,10,907,28262-3/6/2014
96,49,46,28,5,2117,28262-23/9/2014
38,10,12,9,11,986,28262-1/12/2014
34,8,4,11,12,921,28262-30/3/2015
37,10,20,1,4,930,28262-20/5/2015
50,21,28,10,7,1689,28262-14/10/2015
17,5,6,4,2,722,28262-30/11/2015
30,12,18,4,3,845,28262-30/3/2016
27,7,11,13,5,959,28262-1/6/2016
47,12,17,15,11,1012,28262-27/9/2016
30,11,13,13,2,794,28262-18/11/2016
69,12,28,17,12,1497,28262-1/4/2017
56,9,18,15,1,1253,28262-31/5/2017
56,14,14,8,6,1408,28262-5/10/2017
30,7,16,2,4,1309,28262-29/11/2017
111,20,37,17,19,2413,28262-11/4/2018
29,4,8,3,2,926,28262-1/6/2018
67,49,37,13,12,1938,28262-25/9/2018
34,5,21,6,5,869,28262-11/1/2019
24,4,8,3,4,909,28262-19/4/2019
56,17,29,16,4,1475,28262-7/6/2019
78,61,47,18,8,2290,28262-21/10/2019
28,5,8,5,4,892,28262-11/12/2019
186,58,76,28,36,6886,28338-20/6/2008
55,17,20,4,8,2303,28338-22/8/2008
42,19,14,3,5,2232,28338-17/2/2009
43,17,27,5,10,2264,28338-5/8/2009
42,11,5,3,11,1887,28338-19/11/2009
111,30,36,10,21,4480,28338-10/12/2009
31,20,19,5,4,1886,28338-14/4/2010
38,16,16,8,10,1890,28338-8/5/2010
35,36,33,7,15,2115,28338-12/8/2010
60,28,48,2,9,2245,28338-5/11/2010
32,35,31,7,5,1919,28338-24/2/2011
38,17,17,2,11,1734,28338-11/5/2011
46,38,43,5,20,1913,28338-4/8/2011
5,0,5,0,0,243,28338-16/9/2011
42,22,36,5,7,1948,28338-3/1/2012
59,32,74,19,24,1713,28338-14/3/2012
72,42,102,30,31,2212,28338-29/3/2012
61,38,34,15,11,2257,28338-3/4/2012
71,20,60,8,18,2320,28338-3/5/2012
47,56,67,22,18,1716,28338-23/5/2012
36,29,29,20,18,1872,28338-20/7/2012
50,10,33,6,10,2230,28338-9/8/2012
82,44,80,25,33,1979,28338-5/9/2012
41,25,58,5,15,2053,28338-12/9/2012
77,20,43,17,8,2247,28338-5/11/2012
95,67,83,30,35,2221,28338-14/11/2012
69,40,71,28,28,1908,28338-5/2/2013
51,19,20,5,6,2196,28338-4/3/2013
62,15,29,1,13,2178,28338-9/5/2013
61,33,36,12,17,2142,28338-12/8/2013
44,13,41,10,8,1769,28338-8/11/2013
68,32,48,18,18,2281,28338-22/11/2013
68,22,33,8,19,1972,28338-11/2/2014
58,22,43,13,16,2280,28338-28/2/2014
46,19,27,9,11,1921,28338-13/5/2014
43,33,43,5,9,2243,28338-13/8/2014
59,26,38,2,17,2315,28338-10/11/2014
58,31,27,11,15,2256,28338-27/2/2015
54,23,54,7,11,1628,28338-23/5/2015
83,26,52,25,12,2303,28338-2/7/2015
64,17,42,23,10,2279,28338-9/9/2015
41,36,53,14,10,2023,28338-10/9/2015
48,24,27,6,19,2290,28338-11/11/2015
48,29,41,13,12,2230,28338-27/2/2016
37,21,31,4,17,1988,28338-8/5/2016
48,27,45,5,18,2277,28338-4/8/2016
5,19,7,14,11,608,28338-8/9/2016
52,15,29,4,17,2289,28338-4/11/2016
76,32,59,18,20,2392,28338-24/2/2017
69,37,47,7,14,2319,28338-17/5/2017
87,45,69,13,23,2365,28338-5/8/2017
38,30,32,7,6,1596,28338-18/8/2017
50,65,71,9,8,2347,28338-8/9/2017
60,20,39,3,12,2270,28338-3/11/2017
29,9,27,7,9,2268,28338-22/2/2018
73,19,37,17,17,2289,28338-7/5/2018
53,34,51,12,22,2334,28338-7/8/2018
3,4,6,0,2,193,28338-13/9/2018
30,17,22,4,6,1284,28338-6/10/2018
43,26,33,2,15,2338,28338-6/11/2018
66,19,52,3,19,2238,28338-28/2/2019
41,24,57,6,17,2331,28338-15/5/2019
74,36,39,8,7,1965,28338-28/6/2019
55,33,38,11,21,2334,28338-12/8/2019
72,47,56,19,26,2299,28338-17/9/2019
80,14,50,8,12,2309,28338-30/10/2019
22,25,22,2,14,1907,28338-24/2/2020
44,41,67,19,25,2290,28338-22/6/2020
56,16,28,4,19,2328,28338-23/7/2020
39,24,44,18,13,2319,28338-30/8/2020
59,26,34,26,12,2302,28338-3/11/2020
627,201,92,63,82,18886,28378-20/6/2008
65,25,11,4,24,1819,28378-11/2/2010
83,42,16,6,9,2180,28378-7/7/2010
33,19,10,2,6,931,28378-13/8/2010
18,15,6,1,4,750,28378-15/11/2010
90,21,20,5,17,2086,28378-10/2/2011
63,19,10,6,10,1676,28378-1/6/2011
104,24,13,5,12,1611,28378-11/8/2011
99,19,7,10,17,1386,28378-11/11/2011
27,17,10,4,14,1311,28378-10/2/2012
67,32,13,3,23,2389,28378-11/8/2012
72,35,11,8,20,2210,28378-8/9/2012
84,40,19,11,17,2362,28378-12/11/2012
73,23,16,14,22,2343,28378-13/2/2013
98,28,23,17,14,2377,28378-31/5/2013
112,32,16,7,15,2393,28378-9/8/2013
102,27,16,7,22,2342,28378-8/11/2013
110,24,24,11,18,2392,28378-7/2/2014
98,20,19,6,14,2041,28378-1/6/2014
112,35,17,8,23,2334,28378-8/8/2014
117,34,24,18,25,2389,28378-10/11/2014
107,24,25,5,31,2398,28378-6/2/2015
104,24,12,6,30,2353,28378-22/5/2015
121,36,8,7,35,2403,28378-7/8/2015
123,43,26,13,30,2387,28378-10/11/2015
103,35,16,14,20,2412,28378-8/2/2016
107,26,23,9,40,2473,28378-28/5/2016
52,19,10,4,19,1358,28378-30/6/2016
107,57,18,20,28,2405,28378-6/8/2016
49,36,14,16,19,2261,28378-23/9/2016
70,47,30,10,9,2407,28378-5/11/2016
82,85,42,31,29,2414,28378-11/1/2017
103,35,25,21,39,2381,28378-9/2/2017
59,76,17,13,28,2341,28378-14/3/2017
53,34,18,13,10,1814,28378-19/5/2017
107,18,9,11,8,2376,28378-30/5/2017
43,50,14,12,23,1913,28378-5/7/2017
89,30,21,7,20,2369,28378-11/8/2017
77,45,18,41,12,1738,28378-21/8/2017
24,24,6,9,9,1400,28378-14/9/2017
49,19,13,24,9,1192,28378-29/9/2017
39,45,9,25,17,2063,28378-2/10/2017
54,22,16,5,12,1429,28378-3/10/2017
82,50,19,14,25,2333,28378-14/11/2017
108,20,21,12,20,2392,28378-12/2/2018
84,53,27,29,20,2231,28378-6/3/2018
79,53,24,17,12,2023,28378-17/3/2018
51,22,20,9,15,1478,28378-14/5/2018
56,28,27,5,20,1852,28378-27/5/2018
37,49,13,14,19,1936,28378-1/6/2018
96,47,23,21,32,2353,28378-24/8/2018
47,40,22,30,23,2235,28378-15/9/2018
78,51,38,21,25,2319,28378-3/10/2018
56,38,14,7,3,1259,28378-4/10/2018
70,35,17,22,2,1302,28378-5/10/2018
88,34,29,9,39,2137,28378-26/11/2018
102,48,32,14,34,2361,28378-11/2/2019
86,84,26,19,17,2409,28378-27/2/2019
90,56,19,13,23,2205,28378-13/3/2019
87,39,25,17,32,2220,28378-4/6/2019
122,67,48,19,20,2447,28378-6/6/2019
24,20,13,8,11,1262,28378-13/6/2019
81,31,21,8,32,2114,28378-18/6/2019
113,51,25,13,28,2096,28378-6/9/2019
58,59,19,22,22,2309,28378-17/9/2019
100,72,25,11,34,2374,28378-26/9/2019
117,43,38,20,37,2438,28378-12/11/2019
26,27,5,10,6,1580,28378-14/1/2020
51,26,11,4,6,1466,28378-11/2/2020
35,24,21,12,19,1365,28378-24/3/2020
135,100,50,14,30,2282,28378-26/3/2020
16,26,9,14,11,1321,28378-30/3/2020
61,45,24,27,18,2389,28378-17/7/2020
84,64,26,6,15,1767,28378-15/10/2020
123,36,36,21,27,2222,28378-20/10/2020
88,29,17,9,7,1545,28378-6/11/2020
87,55,31,12,18,2025,28378-18/11/2020
50,24,43,1,3,1932,28386-5/8/2012
79,19,45,1,8,2370,28386-10/8/2012
48,32,49,1,2,1832,28386-18/8/2012
81,33,71,10,21,1770,28386-11/9/2012
55,24,61,2,5,2384,28386-9/11/2012
52,23,36,1,3,1987,28386-18/2/2013
56,22,46,2,5,2057,28386-10/5/2013
63,21,50,2,8,1777,28386-9/8/2013
35,9,29,4,2,1266,28386-11/11/2013
70,31,60,2,2,2236,28386-14/2/2014
49,11,39,2,1,1602,28386-16/5/2014
83,26,43,9,11,2062,28386-2/7/2014
49,9,51,6,7,2069,28386-14/8/2014
76,27,41,6,7,2129,28386-13/11/2014
16,7,19,0,2,1138,28386-19/2/2015
83,9,55,2,2,1799,28386-13/5/2015
82,17,44,2,13,2231,28386-13/8/2015
65,54,27,7,12,2764,28397-20/6/2008
60,24,21,11,5,1847,28397-22/8/2008
61,33,21,21,6,1812,28397-15/10/2009
39,24,13,20,3,1448,28397-5/5/2010
31,13,5,4,1,929,28397-23/2/2011
38,24,22,12,5,1196,28397-11/5/2011
30,23,10,6,3,1414,28397-3/8/2011
46,48,29,13,6,1825,28397-23/3/2012
64,42,23,12,6,1936,28397-29/3/2012
32,28,6,5,3,993,28397-7/5/2012
42,45,23,24,3,1586,28397-3/8/2012
44,38,21,13,9,1375,28397-2/11/2012
52,16,21,9,11,1489,28397-27/2/2013
61,23,14,10,11,1620,28397-8/5/2013
67,39,42,18,9,1560,28397-9/8/2013
76,40,22,15,14,1731,28397-6/11/2013
94,42,27,15,14,2305,28397-27/2/2014
67,41,38,16,9,2292,28397-7/5/2014
86,38,39,20,13,1742,28397-6/8/2014
46,16,22,6,2,1186,28397-5/11/2014
62,31,9,4,5,1810,28397-26/2/2015
82,30,51,15,7,1894,28397-6/5/2015
76,44,44,22,8,1831,28397-5/8/2015
70,27,43,28,10,1797,28397-20/11/2015
88,53,61,34,12,2308,28397-25/2/2016
79,28,25,18,4,2207,28397-12/5/2016
86,31,36,20,13,2065,28397-4/8/2016
61,19,15,8,4,1694,28397-3/11/2016
119,53,55,35,25,2376,28397-23/2/2017
73,36,25,13,17,2107,28397-5/5/2017
75,49,59,34,17,2286,28397-4/8/2017
128,37,54,30,28,2298,28397-2/11/2017
155,46,67,33,33,2313,28397-1/3/2018
119,41,67,34,28,2071,28397-11/5/2018
106,45,112,54,39,2298,28397-22/8/2018
93,28,58,36,29,1659,28397-20/11/2018
105,31,73,37,25,2220,28397-19/3/2019
122,28,72,44,27,2279,28397-14/5/2019
86,45,45,13,21,2219,28397-13/8/2019
141,53,79,76,37,2294,28397-12/11/2019
156,39,52,53,33,2302,28397-29/3/2020
30,33,31,19,5,916,28397-29/4/2020
131,73,85,57,23,2285,28397-2/6/2020
112,61,46,16,13,2207,28397-19/10/2020
100,40,53,17,15,2254,28397-5/11/2020
22,17,8,3,4,1609,28564-19/6/2008
30,24,23,1,9,1813,28564-18/2/2009
40,18,14,3,10,1882,28564-7/5/2009
36,7,8,0,5,946,28564-7/12/2009
15,3,4,0,3,1067,28564-10/12/2009
35,4,13,1,1,1050,28564-14/4/2010
20,8,7,4,12,878,28564-5/5/2010
43,14,11,3,8,2041,28564-6/11/2010
45,6,14,6,9,1849,28564-24/2/2011
60,18,21,6,15,2482,28564-11/5/2011
42,19,18,4,14,1771,28564-19/5/2011
22,4,5,4,8,514,28564-20/5/2011
18,20,10,0,6,1713,28564-3/8/2011
44,30,17,3,9,2115,28564-23/1/2012
46,4,19,7,7,1849,28564-29/3/2012
36,16,15,3,3,1653,28564-15/5/2012
51,15,23,4,7,2087,28564-14/8/2012
70,20,21,2,15,2278,28564-5/9/2012
53,11,12,3,9,1879,28564-8/11/2012
35,20,7,1,5,1413,28564-27/2/2013
37,19,6,4,12,1346,28564-8/5/2013
20,17,6,2,10,1192,28564-8/8/2013
64,17,15,2,17,2159,28564-16/9/2013
25,8,5,3,3,1223,28564-6/11/2013
48,29,6,6,11,2098,28564-26/2/2014
40,9,11,2,11,1448,28564-8/5/2014
57,50,11,30,25,2294,28564-10/6/2014
38,19,9,2,12,1917,28564-6/8/2014
41,15,17,10,8,2128,28564-3/9/2014
52,16,22,0,9,2348,28564-5/11/2014
51,27,21,2,11,2354,28564-25/2/2015
14,2,1,2,1,771,28564-6/5/2015
40,42,15,4,5,1832,28564-12/6/2015
35,17,14,3,11,1377,28564-7/8/2015
0,0,0,0,0,26,28564-10/9/2015
47,17,24,5,13,2263,28564-4/11/2015
34,30,14,7,11,2118,28564-23/2/2016
8,3,3,2,1,238,28564-11/8/2017
24,8,6,3,6,1090,28564-6/11/2017
52,39,38,37,10,2192,28564-4/12/2017
48,15,25,5,11,2285,28564-11/6/2019
56,9,40,1,7,1164,28712-10/2/2011
47,2,27,2,3,781,28712-11/5/2011
25,5,29,6,2,1103,28712-21/7/2011
11,2,2,2,1,439,28712-24/1/2012
34,10,19,6,5,990,28712-28/3/2012
20,11,22,1,8,891,28712-6/5/2012
24,13,17,9,7,1184,28712-30/7/2012
18,13,6,5,5,766,28712-27/10/2012
17,2,3,4,2,777,28712-18/11/2016
156,40,76,16,20,5448,28938-20/6/2008
51,17,14,4,6,1595,28938-16/10/2008
73,12,36,7,9,2194,28938-29/1/2009
33,19,25,7,2,1307,28938-20/4/2009
45,16,13,6,6,1369,28938-21/8/2009
30,6,17,6,3,1487,28938-17/10/2009
25,16,15,2,1,1486,28938-10/12/2009
45,10,20,1,2,1357,28938-22/2/2010
60,20,27,3,5,1605,28938-27/5/2010
39,8,25,7,1,1028,28938-28/7/2010
31,7,9,3,0,937,28938-23/10/2010
55,16,30,7,4,2149,28938-27/1/2011
25,10,7,1,2,987,28938-11/5/2011
55,13,15,1,1,1094,28938-21/7/2011
15,17,3,3,3,431,28938-12/1/2012
36,35,19,15,2,1911,28938-18/1/2012
66,46,32,14,11,2427,28938-2/2/2012
52,17,19,1,7,1914,28938-8/2/2012
69,36,28,4,6,2028,28938-6/4/2012
64,25,23,12,4,2060,28938-23/4/2012
39,21,15,4,4,1059,28938-17/5/2012
104,60,38,20,12,2406,28938-22/5/2012
154,82,47,23,20,3779,28938-20/7/2012
119,71,26,2,11,2405,28938-17/9/2012
95,26,16,4,1,1981,28938-18/10/2012
177,40,32,8,8,2472,28938-30/10/2012
51,21,20,4,2,1287,28938-1/12/2012
64,41,26,7,11,2424,28938-28/1/2013
110,18,30,14,9,1911,28938-2/2/2013
34,22,24,4,3,1802,28938-19/4/2013
30,36,9,3,2,1259,28938-20/5/2013
95,68,18,11,11,2284,28938-17/7/2013
74,25,26,9,4,2166,28938-19/7/2013
24,18,10,3,8,1484,28938-18/10/2013
82,60,26,12,10,2407,28938-12/11/2013
59,33,33,14,4,1722,28938-30/1/2014
69,33,18,1,8,1751,28938-18/3/2014
68,24,29,4,5,2039,28938-24/4/2014
55,26,22,6,8,2116,28938-17/7/2014
1,14,0,0,0,137,28938-18/7/2014
69,32,44,9,11,2171,28938-24/10/2014
121,59,26,25,20,2490,28938-19/11/2014
73,20,25,6,4,1864,28938-6/2/2015
52,30,45,2,9,2251,28938-25/4/2015
59,19,27,12,6,2111,28938-24/7/2015
73,34,33,6,3,2174,28938-23/10/2015
124,23,34,3,15,2588,28938-18/11/2015
42,12,31,7,4,1579,28938-4/2/2016
62,16,51,3,8,2155,28938-21/4/2016
3,2,3,2,1,272,28938-20/7/2016
66,3,11,3,2,1467,28938-21/7/2016
62,30,27,8,11,2194,28938-20/10/2016
108,32,38,4,14,2555,28938-17/11/2016
57,19,17,13,9,1706,28938-4/2/2017
3,2,2,2,3,250,28938-3/6/2018
241,79,58,16,19,4637,29015-20/6/2008
86,35,18,11,9,2281,29015-22/8/2008
116,53,22,5,7,2363,29015-24/10/2008
90,32,18,3,11,2268,29015-27/2/2009
92,46,14,7,3,2253,29015-25/4/2009
134,34,21,6,13,2369,29015-24/8/2009
86,14,20,7,3,1621,29015-4/1/2010
135,35,30,20,17,2403,29015-7/4/2010
112,26,21,9,4,2039,29015-26/4/2010
183,59,34,11,18,3851,29015-19/1/2011
105,32,18,11,5,1893,29015-25/2/2011
117,30,12,21,5,2285,29015-2/5/2011
112,40,19,18,13,2118,29015-30/7/2011
56,20,8,8,4,1705,29015-28/10/2011
139,25,19,15,4,2325,29015-14/3/2012
99,13,14,4,6,2268,29015-27/4/2012
80,38,14,3,4,2271,29015-27/7/2012
67,35,12,6,6,1690,29015-7/9/2012
110,22,28,8,9,2276,29015-26/10/2012
97,17,26,5,1,2289,29015-1/3/2013
120,47,29,14,3,2319,29015-26/4/2013
74,31,28,5,5,1706,29015-7/5/2013
112,24,32,5,3,2320,29015-27/7/2013
153,41,40,21,27,2355,29015-25/10/2013
104,35,45,15,14,2285,29015-1/3/2014
128,25,32,8,14,2141,29015-25/4/2014
107,38,37,19,9,2008,29015-6/5/2014
138,19,34,8,10,2273,29015-26/7/2014
130,26,33,6,11,2350,29015-24/10/2014
91,22,16,17,13,2280,29015-29/5/2015
156,18,44,15,20,2319,29015-31/7/2015
161,25,35,24,11,2300,29015-30/10/2015
123,27,42,17,19,2286,29015-5/2/2016
136,28,37,31,13,2330,29015-28/5/2016
131,21,28,18,19,2265,29015-30/7/2016
2,2,4,0,1,315,29015-13/9/2016
85,41,23,8,17,2235,29015-29/10/2016
91,47,27,9,15,2272,29015-4/2/2017
85,28,23,7,8,2271,29015-31/5/2017
115,33,37,15,11,2165,29015-28/7/2017
84,29,25,10,24,2196,29015-29/10/2017
119,27,18,20,12,2283,29015-3/2/2018
92,20,20,7,6,2011,29015-25/5/2018
127,20,23,13,19,2241,29015-2/8/2018
3,2,1,0,1,390,29015-20/9/2018
121,39,13,19,10,2250,29015-30/10/2018
126,13,19,7,5,2305,29015-20/2/2019
101,21,31,11,6,2225,29015-12/6/2019
93,10,25,15,13,2270,29015-15/7/2019
125,19,20,13,10,2347,29015-30/7/2019
2,1,5,0,1,311,29015-18/9/2019
130,22,33,14,20,2304,29015-30/11/2019
131,10,23,7,21,2254,29015-6/2/2020
140,9,40,34,24,2347,29015-14/7/2020
156,25,31,30,18,2377,29015-21/8/2020
3,2,3,0,1,419,29015-15/10/2020
165,15,45,25,27,2364,29015-30/10/2020
186,109,55,65,42,6554,29150-20/6/2008
101,49,35,42,18,2324,29150-22/8/2008
99,39,29,28,7,2257,29150-14/11/2008
65,49,39,23,18,2295,29150-5/3/2009
72,50,40,23,4,2326,29150-18/5/2009
84,44,29,30,6,2311,29150-14/8/2009
86,45,48,25,6,2331,29150-13/11/2009
63,32,23,20,7,1606,29150-5/3/2010
124,61,33,34,17,2291,29150-3/6/2010
55,27,28,24,6,1377,29150-20/8/2010
68,26,29,18,12,1584,29150-16/11/2010
81,32,42,27,16,1916,29150-8/3/2011
72,56,19,34,9,1902,29150-17/5/2011
67,36,22,16,10,1920,29150-18/8/2011
60,28,28,27,8,1433,29150-12/9/2011
42,42,19,15,4,1629,29150-15/11/2011
82,27,50,30,10,2288,29150-14/3/2012
98,21,32,23,7,2271,29150-2/6/2012
88,41,80,14,18,1887,29150-9/7/2012
91,22,22,14,6,2171,29150-22/8/2012
116,71,80,50,30,2363,29150-28/9/2012
106,35,33,17,11,2270,29150-20/11/2012
113,27,27,21,12,2277,29150-12/3/2013
59,29,19,17,9,1475,29150-18/3/2013
41,78,25,25,19,1711,29150-4/4/2013
107,25,35,22,14,2205,29150-21/5/2013
66,62,46,18,18,1449,29150-7/6/2013
101,20,32,17,15,2245,29150-21/8/2013
92,42,35,24,21,2182,29150-12/9/2013
116,31,53,25,39,2288,29150-19/11/2013
98,13,36,16,13,2298,29150-11/3/2014
50,34,34,4,15,1303,29150-14/3/2014
92,23,40,18,34,2287,29150-20/5/2014
120,24,33,25,26,2246,29150-19/8/2014
97,33,30,18,28,1546,29150-4/9/2014
110,38,77,23,21,2428,29150-25/9/2014
87,28,38,18,7,2278,29150-18/11/2014
78,28,36,8,10,1496,29150-21/11/2014
112,18,36,25,23,2274,29150-10/3/2015
103,27,36,10,13,2262,29150-19/5/2015
91,83,81,20,12,2092,29150-22/6/2015
153,16,32,31,20,2367,29150-18/8/2015
94,31,50,20,34,2312,29150-17/11/2015
92,23,23,20,18,2073,29150-8/3/2016
91,41,34,13,14,2091,29150-16/3/2016
121,22,72,22,17,2381,29150-19/5/2016
124,33,44,38,35,2334,29150-22/8/2016
98,48,22,8,25,2239,29150-9/9/2016
129,38,49,17,21,2308,29150-23/11/2016
74,30,24,14,7,1998,29150-10/3/2017
102,46,21,21,11,2165,29150-13/4/2017
162,16,71,21,13,2438,29150-23/5/2017
59,42,28,18,9,2213,29150-8/6/2017
102,16,24,10,12,2276,29150-19/8/2017
60,20,17,0,8,1768,29150-8/9/2017
128,19,37,12,23,2277,29150-4/12/2017
47,39,12,6,4,1407,29150-9/1/2018
102,18,28,19,18,2264,29150-8/3/2018
79,49,30,16,17,2250,29150-21/3/2018
109,43,52,18,18,2198,29150-29/5/2018
79,38,29,5,9,1998,29150-15/7/2018
136,25,40,21,23,2244,29150-5/9/2018
126,61,23,18,19,2260,29150-15/9/2018
124,22,19,13,10,2342,29150-22/11/2018
81,41,23,8,2,1686,29150-17/1/2019
97,19,21,12,9,2389,29150-8/3/2019
115,37,38,12,13,2286,29150-19/3/2019
97,23,51,17,18,2334,29150-4/6/2019
83,68,39,7,10,2073,29150-19/6/2019
88,31,46,5,11,2250,29150-25/8/2019
87,56,13,14,11,2254,29150-20/9/2019
92,28,44,15,10,2106,29150-3/12/2019
119,29,32,13,7,2142,29150-28/3/2020
36,25,15,10,8,1428,29150-10/4/2020
31,12,11,12,3,750,29150-7/6/2020
86,37,44,37,25,2222,29150-16/6/2020
114,28,52,37,21,2403,29150-25/8/2020
